timestamp	idf_value	term	count	amount_tweets
1427191125	NaN	4u9525	NaN	296
1427191125	NaN	airbus	NaN	296
1427191125	NaN	germanwings	NaN	296
1427191125	NaN	gwi18g	NaN	296
1427191125	NaN	crash	NaN	296
1427191125	NaN	aircraft	NaN	296
1427191125	NaN	plane	NaN	296
1427191126	NaN	4u9525	NaN	277
1427191126	NaN	airbus	NaN	277
1427191126	NaN	germanwings	NaN	277
1427191126	NaN	gwi18g	NaN	277
1427191126	NaN	crash	NaN	277
1427191126	NaN	aircraft	NaN	277
1427191126	NaN	plane	NaN	277
1427191127	NaN	4u9525	NaN	255
1427191127	NaN	airbus	NaN	255
1427191127	NaN	germanwings	NaN	255
1427191127	NaN	gwi18g	NaN	255
1427191127	NaN	crash	NaN	255
1427191127	NaN	aircraft	NaN	255
1427191127	NaN	plane	NaN	255
1427191128	NaN	4u9525	NaN	226
1427191128	NaN	airbus	NaN	226
1427191128	NaN	germanwings	NaN	226
1427191128	NaN	gwi18g	NaN	226
1427191128	NaN	crash	NaN	226
1427191128	NaN	aircraft	NaN	226
1427191128	NaN	plane	NaN	226
1427191129	NaN	4u9525	NaN	229
1427191129	NaN	airbus	NaN	229
1427191129	NaN	germanwings	NaN	229
1427191129	NaN	gwi18g	NaN	229
1427191129	NaN	crash	NaN	229
1427191129	NaN	aircraft	NaN	229
1427191129	NaN	plane	NaN	229
1427191130	NaN	4u9525	NaN	230
1427191130	NaN	airbus	NaN	230
1427191130	NaN	germanwings	NaN	230
1427191130	NaN	gwi18g	NaN	230
1427191130	NaN	crash	NaN	230
1427191130	NaN	aircraft	NaN	230
1427191130	NaN	plane	NaN	230
1427191131	NaN	4u9525	NaN	249
1427191131	NaN	airbus	NaN	249
1427191131	NaN	germanwings	NaN	249
1427191131	NaN	gwi18g	NaN	249
1427191131	NaN	crash	NaN	249
1427191131	NaN	aircraft	NaN	249
1427191131	NaN	plane	NaN	249
1427191132	NaN	4u9525	NaN	228
1427191132	NaN	airbus	NaN	228
1427191132	NaN	germanwings	NaN	228
1427191132	NaN	gwi18g	NaN	228
1427191132	NaN	crash	NaN	228
1427191132	NaN	aircraft	NaN	228
1427191132	NaN	plane	NaN	228
1427191133	NaN	4u9525	NaN	219
